'PcaF_Id','d1','d2'
155,0.173947381681721,0.601863121239474
156,0.239567398307347,0.508892990910656
157,0.372084611668526,0.482317093053263
158,0.365576132654959,0.551535529960362
159,0.380838633679249,0.470977477623322
160,0.269877393937144,0.621717047427186
161,0.333845761195942,0.509927170521872
162,0.408339767531205,0.544978926067307
163,0.419536500396679,0.550713822044417
164,0.18563026730716,0.436943918354331
165,0.234309428829081,0.526669386604382
166,0.429211540811889,0.553822057320283
167,0.281412411034817,0.551022127919292
168,0.654737600634924,0.292989260506959
169,0.477307834977086,0.444493204768698
170,0.330042091166534,0.752802619023071
171,0.41734414867901,0.44537439813413
172,0.317508600061925,0.526984964724511
173,0.234360653059718,0.613455690824378
174,0.431966480957063,0.452235212093526
175,0.391109680298276,0.550072328709664
176,0.440598376997821,0.398103597414403
177,0.42492083778848,0.524064920701344
178,0.550785679000309,0.388537453854883
179,0.439597815047859,0.584536060144136
180,0.567137326591918,0.566253730055963
181,0.418050081832983,0.492318031516538
182,0.38193121721613,0.627211806968536
183,0.373187678065893,0.617761182828803
184,0.580098764038607,0.512958451895862
185,0.338906056748943,0.457944400913886
186,0.257503498629969,0.66232077933239
187,0.312670442743338,0.596553050363747
188,0.352211011008092,0.493118621736792
189,0.442933013112213,0.381271233579032
190,0.156767416604847,0.696685320224267
191,0.550925204906234,0.512102142095682
192,0.363425906447985,0.63676318653959
193,0.197395881566269,0.601178143254018
194,0.500644055601078,0.509884648464735
195,0.421112681645121,0.575930136732093
196,0.464405133571491,0.573573420734651
197,0.392748826808551,0.619307122555533
198,0.499567117807512,0.410186002560731
199,0.476122186565884,0.653964963947913
200,0.731470141509734,0.323020774835403
201,0.27875005458773,0.644441707093284
202,0.494541361450237,0.450786855900025
203,0.233361612916745,0.817635501500443
204,0.591698804155274,0.576024580425239
205,0.417950104723757,0.671613741099249
206,0.507691290233988,0.675013399198471
207,0.322506096881049,0.63747716732223
208,0.375901694690897,0.740396700674084
209,0.432898085390883,0.370181158223768
210,0.425967575511585,0.320216424910739
211,0.171159030578681,0.70095098623596
212,0.246072437163701,0.702535795606606
213,0.344492987919763,0.851040571296192
214,0.403602120279029,0.643587185437556
215,0.532857801144012,0.645621829863302
216,0.518113185453691,0.511277659471073
217,0.292832140547427,0.492443622099687
218,0.303400856795168,0.53651190526034
219,0.200124788329712,0.467576267389201
220,0.430235085995822,0.790019224214318
221,0.330222863962449,0.583525851376914
222,0.194366213086402,0.6601454086685
223,0.289139864206409,0.61601916220037
224,0.343285021606876,0.560812440108203
225,0.082575174169291,0.541612727882626
226,0.269633656899585,0.619282010271232
227,0.41353811704668,0.498509401648534
228,0.477852827291822,0.722301078221537
229,0.162902410176317,0.350512262562491
230,0.243945253957069,0.447387080863712
231,0.243905091072263,0.667872728341832
232,0.237804335054274,0.612958630112366
233,0.399457841034237,0.555689061025952
234,0.463668048603301,0.576205171613103
235,0.476810203467506,0.75577635197906
236,0.4314281116612,0.582941490653054
237,0.437896410295563,0.689168877084026
238,0.164394913615691,0.751435494781318
239,0.343981182212725,0.666628075123163
240,0.315770674126308,0.717200230536023
241,0.30291048595348,0.510366922355818
242,0.362765976836673,0.469821511255935
243,0.479177333922238,0.49528526559941
244,0.261929982968097,0.698992249202536
245,0.427875841114693,0.574769271799965
246,0.420249110853639,0.640277533598705
247,0.532001641754628,0.617058237483258
248,0.447111879688893,0.758733609874235
249,0.30121985249509,0.524721509721434
250,0.375788959211307,0.40688787776862
251,0.536810885982091,0.572085123906502
252,0.357309021455246,0.51750405872278
253,0.403130093942744,0.638239343028888
254,0.280945146096125,0.595670953524641
255,0.759827529838571,0.383932331069361
256,0.24685945560698,0.471727908409279
257,0.695791121435312,0.549627855087939
258,0.347077584206951,0.422615183585944
259,0.208627606712206,0.405156925864269
260,0.326140179789735,0.458460742458733
261,0.448978428141672,0.629655088987604
262,0.352343960255137,0.617311435169099
263,0.266847456107174,0.707772616008581
264,0.250187742349724,0.607873585159572
265,0.368001673016732,0.603295668162281
266,0.397271244886087,0.426332539424955
267,0.386762212497568,0.764117621159516
268,0.261905792359128,0.417096827604189
269,0.392697851840978,0.477119546409524
270,0.345906823964366,0.684214517497518
271,0.441792240761571,0.794120898729304
272,0.50673794162858,0.484470801148556
273,0.482596369146179,0.572822745543284
274,0.65083309939631,0.564939298759982
275,0.18631224043223,0.437266360076845
276,0.425439736679392,0.444425442431736
277,0.718387276206705,0.40539377135504
278,0.342650776921534,0.455940556930803
279,0.25528075726313,0.586302112038236
280,0.256554236710789,0.627304657247096
281,0.432123451159936,0.526404494380605
282,0.462784681182841,0.640110770291019
283,0.472258610632212,0.713703591062502
284,0.640341148965498,0.5097890140894
285,0.318617146205705,0.649239531462164
286,0.256577733555186,0.587886969460012
287,0.336933757885018,0.546762654982172
288,0.166070967395415,0.57343605627825
289,0.405281173045316,0.417924530550759
290,0.318488565873084,0.743928463137235
291,0.703614830322982,0.869403704724271
292,0.474853210313234,0.517442896766721
293,0.610143822879117,0.549360129697411
294,0.307318175212344,0.393648459395098
295,0.380722779845185,0.745940198385427
296,0.35622448830773,0.550098625598023
297,0.312963840818964,0.413296498467412
298,0.353104062094098,0.533529078953717
299,0.299220803886512,0.546679004587429
300,0.179072981443021,0.517771502126409
301,0.372936013206455,0.650935766777439
302,0.228913253669403,0.499089006943882
303,0.32199265203199,0.434411988628507
304,0.124407033925572,0.401457653465359
305,0.559019489767498,0.500869789302614
306,0.502753019393125,0.517321845397012
307,0.155148178448879,0.627431605101948
308,0.357082536042396,0.482645766610275
309,0.313518130346727,0.719945231305555
310,0.303700301215958,0.523471209628124
311,0.385565418625651,0.636088734373783
312,0.281241483105097,0.574955126065367
313,0.707862270780118,0.491820529637948
314,0.369360726299106,0.653977346816794
315,0.327809048675574,0.586039957436262
316,0.243006158700755,0.417501290631944
317,0.29392008261133,0.671675527521002
318,0.244930083315339,0.530368611560726
319,0.462619943954005,0.663487321143327
320,0.381060348752992,0.497554546785828
321,0.292944046209249,0.61275670476222
322,0.276702729670146,0.613124989906772
323,0.558854241441022,0.746803551778679
324,0.287965239625558,0.494611383639714
325,0.382503303870925,0.583896372061143
326,0.54908189387706,0.548082868328808
327,0.369641992882584,0.420758069684702
328,0.54706088945946,0.674979150704487
329,0.360894883074713,0.475308318693185
330,0.392912726794878,0.637853345394087
331,0.383800485675422,0.531598505660556
332,0.342796094595185,0.494520893845393
333,0.422224968681837,0.724288252077394
334,0.371852508732035,0.321616221096268
335,0.409821051389113,0.497013144127281
336,0.390467770493847,0.665799492476872
337,0.423931225167655,0.463128701174361
338,0.428186528873868,0.444617000013177
339,0.32787405138821,0.418602248224742
340,0.420781576579901,0.363267607465354
341,0.410181484126087,0.567913855911519
342,0.278258738333986,0.630588555503175
343,0.331999744509331,0.48858686321039
344,0.222624391817836,0.523298738574328
345,0.624715221461805,0.279140394890328
346,0.457224363360169,0.611422826726623
347,0.476421466235238,0.510598539066733
348,0.410228441093383,0.696556574080527
349,0.50849513161757,0.422336716379071
350,0.380431078485661,0.611451842328008
351,0.380639405107458,0.599184235254485
352,0.745249948046204,0.277780328011743
353,0.367857966976368,0.432568918036764
354,0.643243965884179,0.275297890890678
355,0.371959198568156,0.702871035126639
356,0.301230706696146,0.509303584602667
357,0.195051869310991,0.374029412734673
358,0.425416389576027,0.451310991436653
359,0.470498858856587,0.470483410859097
360,0.35751177998181,0.633552295179417
361,0.273302085419519,0.686762256215281
362,0.262305563244483,0.56928700475174
363,0.279747140101678,0.556646096293916
364,0.532283770091067,0.655061161259441
365,0.222687733889371,0.645342696127629
366,0.552090828110671,0.72113113920152
367,0.336398329650985,0.572073315256741
368,0.264847914836375,0.645779190948102
369,0.24595439102112,0.681543284295909
370,0.242401634020653,0.523233919565673
371,0.333595623457218,0.518794383627041
372,0.253689180542301,0.507998605000853
373,0.231133945403064,0.598004482836028
374,0.304473462767959,0.789917399750569
375,0.448993006232307,0.60260451000769
376,0.395145371379053,0.56022259788861
377,0.265217808338489,0.556082834291565
378,0.409132782442024,0.562920805781321
379,0.532478322616129,0.672572315865351
380,0.27764869834837,0.56008480207135
381,0.3180354249254,0.559595364280632
382,0.754358979925699,0.759571649122563
383,0.952081918246128,1
384,0.841066554576943,0.478458884330382
385,0.864508940593957,0.710981457357449
386,0.994343022448966,0.71134459791943
387,0.738412066052494,0.585450295445591
388,0.845277105353502,0.617200733745417
389,0.86994629797785,0.538814441433664
390,0.938434503198341,0.735559095150978
391,0.942873666610372,0.66875143534233
392,0.967475219804198,0.788149869583046
393,0.858640409455445,0.677355460436159
394,0.848192661851633,0.682142583881145
395,0.829705430167148,0.750839629209267
396,0.511596109284132,0.76681393769344
397,0.852168510618545,0.679415545999059
398,0.966310300813133,0.714469130870287
399,0.932355925842912,0.634588557416646
400,0.883313754130583,0.665226709020331
401,0.902945065277041,0.639946858240014
402,0.945310740641793,0.74172878913748
403,0.898727709893686,0.665845925402328
404,0.858903352355047,0.542346139355844
405,0.858857120230311,0.667172152496686
406,0.902544231138954,0.687070631979278
407,0.875349078707302,0.662270714957438
408,0.758273006300802,0.757284707392863
409,0.794248658885577,0.689767999260498
410,0.852134603431418,0.679463836235155
411,0.852084795259778,0.673248368891116
412,0.801917899804055,0.504424010187571
413,0.963364092282889,0.706965650747326
414,0.812048842718705,0.56142113898358
415,0.465197365335729,0.699813681952429
416,0.858542013076854,0.677379201518975
417,0.816168723014845,0.915021731495767
418,0.929926749170069,0.730937435101405
419,0.757977430662819,0.746238644903334
420,0.855761139177219,0.687515373377389
421,0.727549886739469,0.778245430329597
422,0.967329513702277,0.737619418228729
423,0.91878473219146,0.642101308912927
424,0.834730794666121,0.607369567522074
425,0.948669131579107,0.719926816855346
426,0.995266480145754,0.652267282109565
427,0.862390238910075,0.704650884306627
428,0.853001209094365,0.677913182415734
429,0.872658791458806,0.677147691566643
430,0.859671752324735,0.712145206767644
431,0.531873935299734,0.709957413487004
432,0.853991505674555,0.67795543941629
433,0.971999308692227,0.629285046593947
434,0.923307999989194,0.707248438425453
435,0.909947354085879,0.631747663203595
436,0.855845603136452,0.687885671778525
437,0.731598012155168,0.591740728993662
438,0.85473805475028,0.675555705906006
439,0.731005659561815,0.765921815642059
440,0.903761748700773,0.717645019855066
441,0.783480179681589,0.655527052897354
442,0.849005170973302,0.720101852486611
443,0.875550334747108,0.688039238615259
444,0.926831683015866,0.703904920526016
445,0.978668309536094,0.808869850277691
446,0.85118944331276,0.71724373324945
447,0.927987033343745,0.677526981668667
448,0.828851634917753,0.699834879777063
449,0.831992093924702,0.530669547207088
450,0.874783621294298,0.683500703719975
451,0.936005788662314,0.731301110693703
452,0.847104834618564,0.685165460789548
453,0.731546650869548,0.565582332941864
454,0.920020265796949,0.403502494502311
455,0.855197542445434,0.685625882528893
456,0.880731047522424,0.592542511435965
457,0.971608276496998,0.800782896620351
458,0.937191071681547,0.732892833553128
459,0.702519754289924,0.634238514590876
460,0.923682903235034,0.780026155957054
461,0.848863629736109,0.650631364135368
462,0.858644625312457,0.678322626877705
463,0.899407792502991,0.68799177539169
464,0.845256976254267,0.610703756539933
465,0.965034961575953,0.736149135315736
466,0.772615223045627,0.930408364864525
467,0.791401414640659,0.636830009205334
468,0.787139518638567,0.698889672805198
469,0.852259398740122,0.674710670322853
470,0.703068091043434,0.633495244048528
471,0.951234719912331,0.786010178402871
472,0.814770362691424,0.640705610734538
473,0.858585076169486,0.677533412500323
474,0.935733489537873,0.809789910669946
475,0.850987346807989,0.681468895466838
476,0.848032166576141,0.681575642986829
477,0.854557104672695,0.684964344280622
478,0.826565203419325,0.714667168386519
479,0.759953069074366,0.739841774196682
480,0.909078017722103,0.941961466611856
481,0.84849588082655,0.797613423482274
482,0.850862388264209,0.680601333729254
483,0.988347769557054,0.790515364075619
484,0.875631445245041,0.641688442282264
485,0.857030611483898,0.655670180568359
486,0.853894642237281,0.676274294595096
487,0.991656476402294,0.558562528005199
488,0.853594173634727,0.682210553508726
489,0.853665740628841,0.642262503757949
490,0.862676043054508,0.674770128357021
491,0.863807448782413,0.701603852772451
492,0.856294212670198,0.677678476471898
493,0.92510910265335,0.706644685446475
494,0.967503945893793,0.759377581080426
495,0.684309300145134,0.65472041985628
496,0.853531222440886,0.676795740375435
497,0.858954891890661,0.677897217858259
498,0.869064138608762,0.681513561247493
499,0.891594197991887,0.635102302007312
500,0.770438394013741,0.756878064045209
501,0.855668372973413,0.698707143785479
502,0.925441547660857,0.676713933123678
503,0.977120385003011,0.724417700508996
504,0.926001085438961,0.706517811407323
505,0.929093234337776,0.720212472334787
506,0.853811676353336,0.6777082381792
507,0.849340041160649,0.682598248876189
508,0.937814334720877,0.734362751357378
509,0.797868355686792,0.666688317522863
510,0.858665503477581,0.678049577809177
511,0.830281930299374,0.662339265039405
512,0.797071881373373,0.558692576068228
513,0.956367245663667,0.769226317191343
514,0.795216487729844,0.649596065900397
515,0.717270134644491,0.773096934884521
516,0.959953480696747,0.66877835973302
517,1,0.780881041702018
518,0.826369418809333,0.798054253757841
519,0.846725733612632,0.68741529318489
520,0.941681709605743,0.665438570390917
521,0.80290844937753,0.415325030255891
522,0.856261029418966,0.677905443607006
523,0.896044741772349,0.659711494900311
524,0.856245403852318,0.67777154666279
525,0.805205565887612,0.724962200930712
526,0.913169256975288,0.683888831968676
527,0.876852547964553,0.600003170512703
528,0.863231551827202,0.553483029467315
529,0.572568362933032,0.502219980896276
530,0.853368656311362,0.677567668264921
531,0.848472053433383,0.685959914253425
533,0.947353343256032,0.751486166425212
534,0.815570386039188,0.543392882549725
535,0.892460535800237,0.695769895039744
536,0.922065277131213,0.730077370224387
537,0.853786555057865,0.677795500802317
538,0.851783964435811,0.678025003876442
539,0.854539430710154,0.67201908301049
540,0.855021563206456,0.64085826179015
541,0.690291162366172,0.596283061730947
542,0.933115406480969,0.735668078454444
543,0.934055315026061,0.824689768720732
544,0.912480085144898,0.73987205941671
545,0.889190763125738,0.778586238848495
546,0.875375086605075,0.660300215702091
547,0.851665141711546,0.664977484706502
548,0.97680650692522,0.588648281888053
549,0.925210916956181,0.756283251939465
550,0.931333476906394,0.708463189885579
551,0.850686563830772,0.6812820887868
552,0.850271763547064,0.675145511412045
553,0.852084795259778,0.673248368891116
554,0.927078664078054,0.707574139333869
555,0.904424046116639,0.747174671625524
556,0.938603503001274,0.731207109300062
557,0.858815235508387,0.673960288997486
558,0.847950942490204,0.565987244582084
559,0.855315716603352,0.673667701808361
560,0.901678524885025,0.774771029641627
561,0.858493058997158,0.676306703409272
562,0.930705782914113,0.708568941542251
563,0.807470964650034,0.653650986815841
564,0.877934309110328,0.593380940103797
565,0.924690774476408,0.709018751747903
566,0.909743023107086,0.746211236930898
567,0.853971529385258,0.675809450021379
568,0.673652996011477,0.684499151144363
569,0.948828687780025,0.750746428348949
570,0.931655447473635,0.697290714870457
571,0.966778993991806,0.804376290994486
572,0.990053999426046,0.753609190450653
573,0.860626159756794,0.643547198769133
574,0.943328389004378,0.671815826779228
575,0.970342429907396,0.823082993849409
576,0.685494156971808,0.386685151444351
577,0.858815235508387,0.673960288997486
578,0.838343267487545,0.528140587725471
579,0.942030741455503,0.707384344077499
580,0.943264222143593,0.716665656751294
581,0.887357422972884,0.637821199469686
582,0.845714943086368,0.573816888342405
583,0.853182523138251,0.67814970755521
584,0.937726809699671,0.783420378385035
585,0.774505813421092,0.297397027074237
586,0.949860916958885,0.864869377144926
587,0.859736711941057,0.657055487361171
588,0.857839240769176,0.669345188667525
590,0.851472595767289,0.679134078376002
591,0.757059200911544,0.724293745885862
592,0.893737488571662,0.71620637117425
593,0.858815235508387,0.673960288997486
594,0.85627881438442,0.560785196696149
595,0.85241435278447,0.689629318949623
596,0.901726523905736,0.728860510352387
597,0.928774332668318,0.723156716877591
598,0.891879907707948,0.584977499750947
599,0.979979656027265,0.708872108165905
600,0.943158456364255,0.740110699906813
601,0.858819945683922,0.681736072587733
602,0.852608399029395,0.674767058281416
603,0.871878177310888,0.655112945215656
604,0.851838312533632,0.673456738935788
605,0.861355001334181,0.680323463248628
606,0.849336528755127,0.683008336290246
607,0.904434529622183,0.720938233100618
608,0.855022291224467,0.675824241859338
609,0.918826466225461,0.782399672979634
610,0.853949600559493,0.678179482023826
611,0.905010135274466,0.728585078665133
612,0.80664940625823,0.529024139336175
613,0.847647209359553,0.67950624715575
614,0.837276399891973,0.745743596462224
615,0.848274307313522,0.512743985228905
616,0.857324859050388,0.677062309367888
617,0.854529797599265,0.672596853579931
618,0.925310466944938,0.70587694069892
619,0.925201007610028,0.707032873592145
620,0.850048796162008,0.686791500747179
621,0.930351105032886,0.570390014926964
622,0.940135514113784,0.748978806789668
623,0.959070804199613,0.777210535518851
624,0.861704738116641,0.67042084747131
625,0.941043984906073,0.753684497152236
626,0.808536222360638,0.550062532646327
627,0.782717937642431,0.601347628710075
628,0.898940627776087,0.487927415797322
629,0.84277872212066,0.704177309314369
630,0.873417128646656,0.70528773832397
631,0.785666454762285,0.394377407045178
632,0.872048235354874,0.657383895780261
633,0.975182916806708,0.71069661266798
634,0.944287159258767,0.716484216097288
635,0.938491942814048,0.770096553545051
636,0.629774142817505,0.829300447224487
637,0.858815235508387,0.673960288997486
638,0.943556253309789,0.707929660874985
639,0.995184403828909,0.826563244469356
640,0.923425714356098,0.714551119678859
641,0.855511230359229,0.678183283021253
642,0.97100295973117,0.729859474785613
643,0.941651500712009,0.739257667055902
644,0.873995011340534,0.512848831539649
645,0.856248089660221,0.678053464120992
646,0.460015787954827,0.617607093895332
647,0.851408787238741,0.674901484129979
648,0.686341087145373,0.526567329260758
649,0.783604013938112,0.715838599886466
650,0.91458838642874,0.708506549201635
651,0.601138791783219,0.691955169402928
652,0.938536159445137,0.707749215858853
653,0.859293352816508,0.814618695973771
654,0.897668693339511,0.693126744582089
655,0.881466681089637,0.545142266036376
656,0.79336476361929,0.829369394401056
657,0.839397313636626,0.638781815655835
658,0.857801062347097,0.600117941746743
659,0.90113281047005,0.685403804378366
660,0.94922902153408,0.83136225338201
661,0.773641949799895,0.705444989704312
662,0.867512411663192,0.646179016904691
663,0.851922432041414,0.673614355215378
664,0.907989732358597,0.717888798207784
665,0.743998244633923,0.686596526650569
666,0.851708198437656,0.67411732310725
667,0.80986190038084,0.877391697948074
668,0.824195226651291,0.876055651859103
669,0.860471019808872,0.674536241834524
670,0.85371132887967,0.677605691484681
671,0.85212992414213,0.67998320420689
672,0.858815235508387,0.673960288997486
673,0.892599150291383,0.62554010158832
674,0.856698855857311,0.673415758477953
675,0.849506325337156,0.67756187375104
676,0.84975115539631,0.680140191048844
677,0.722894980686514,0.721421329212743
678,0.849248358229518,0.618318914603125
679,0.899364824108865,0.683120426745078
680,0.85187973327418,0.675605040508521
681,0.84703201509607,0.682392847929857
682,0.780746949601369,0.879837626075924
683,0.852083617167586,0.596063072123258
684,0.927108088315066,0.760821478802193
685,0.893804440523827,0.72696627174091
686,0.905041304418852,0.690211175337192
687,0.864110763097964,0.761705448597411
688,0.861559072206121,0.744883246617785
689,0.922080880608931,0.694250973967461
690,0.859371218297993,0.560500568596347
691,0.795368821814196,0.206205368977598
692,0.781311765840675,0.381618239109077
693,0.606309570704731,0.240435802507142
694,0.783304599303804,0.223117658488934
695,0.813536780650493,0.39804483847732
696,0.741020257358741,0.067505980892414
697,0.5628009389289,0.114389382256223
698,0.736539940392427,0.336417570918124
699,0.798709747496488,0.122275407130955
700,0.784955092019105,0.301448147579536
701,0.820782214038872,0.109733452831772
702,0.825868646896067,0.286662659375619
703,0.85310023081798,0.65154352101207
704,0.784142523302829,0.233234869916756
705,0.741260177652757,0.172407321108024
706,0.827720344783943,0.205450972224351
707,0.785739799000395,0.345001971794897
708,0.715320572001269,0.451046414646313
709,0.751501579285585,0.13664534861504
710,0.834033671722455,0.063566725981698
711,0.784852547438362,0.335782335816059
712,0.765650916701519,0.213033478519211
713,0.677455217807411,0.128419300401615
714,0.680630482010917,0.333658162009377
715,0.590412672464892,0.061878128589088
716,0.664697690368044,0.075118444466758
717,0.732166665652149,0.335076118620299
718,0.954309602157421,0.353803063586502
719,0.907403952077044,0.227841255044184
720,0.768588306777698,0.170870827561487
721,0.740902102985299,0.306971544218555
722,0.805662300864829,0.353568027368179
723,0.816199261853913,0.105189223719751
724,0.89251790402459,0.567280355623731
725,0.84363515899085,0.20154711105433
726,0.687526407638039,0.271188445349226
727,0.66458122314808,0.253787065495838
728,0.713448693007435,0.284596762333355
729,0.808092143962121,0.375143017185428
730,0.856154458750778,0.677767854351635
731,0.791694796664488,0.395167601509704
732,0.897844295151272,0.228138531027809
733,0.749910495794642,0.29800592569479
734,0.849625144061004,0.678733282327555
735,0.746789501044909,0.142141363769956
736,0.769225163814021,0.297257385603783
737,0.830964077454099,0.041237032611433
738,0.810907132070913,0.285090047497008
739,0.70809769097846,0.152152970503238
740,0.757890052867033,0.403888515561506
741,0.78904947476726,0.386741740104949
742,0.733777725354713,0.255382423735958
743,0.705081041601378,0.309962176543709
744,0.800978680207559,0.295353076672209
745,0.798864755171491,0.118189809911365
746,0.70651279970672,0.247713669482631
747,0.681308759525221,0.193781780617379
748,0.772149019364603,0
749,0.595535191801435,0.161798030321527
750,0.896937678037635,0.280986729384295
751,0.965469473288116,0.315292797027101
752,0.742629982438067,0.134491593335199
753,0.946465609937971,0.242237071959561
754,0.791587029572643,0.194243964987295
755,0.708285395733321,0.259379537661736
756,0.755734559300062,0.174189952833876
757,0.835252888445061,0.265239934357073
758,0.742588303498873,0.192315714794837
759,0.784437998249528,0.366321675342783
760,0.751781429098197,0.174170561829614
761,0.678918635331713,0.306266678580406
762,0.728919350732724,0.252481725299991
763,0.973389366421271,0.052984006503312
764,0.849177588135548,0.200778849266359
765,0.772670173047292,0.230433954717692
766,0.858178313438475,0.360160333441709
767,0.725105032730242,0.226896995341797
768,0.796565572840715,0.18487389837826
769,0.698844765713278,0.252296126301974
770,0.723823096267272,0.373326786875897
771,0.886418376205441,0.276056742449818
772,0.861432836948724,0.208494179548471
773,0.795360066146844,0.323285118283602
774,0.64482708447749,0.355605134741392
775,0.845132957301873,0.553575262953155
776,0.678016903232243,0.294130372881909
777,0.682641389170094,0.117833836277319
778,0.742558747534605,0.32638025200726
779,0.758573568567608,0.220524008273275
